window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
100,1,0.008777381800309384,-0.004400622947763573,-0.0019149556956639113,-3.4984405463678314e-06,-0.0020048899796281106,0.5,,0.00045823332378374504,2.0583479855785964,1787,1788,1686
100,1,0.007088116333636816,-0.004400622947763573,-0.0019149556956639113,-3.4984405463678314e-06,-0.0020048899796281106,0.5,,0.00045823332378374504,2.0583479855785964,1787,1788,1686
100,1,0.009416506865542334,-0.004400622947763573,-0.0019149556956639113,-3.4984405463678314e-06,-0.0020048899796281106,0.5,,0.00045823332378374504,2.0583479855785964,1787,1788,1686
100,6,0.007088116333636816,-0.0038966722302873464,-0.0020928878445907184,0.00027196273976437535,-0.00206502385256524,0.48715364650057763,1.2916101942745273,0.000441196897848281,1.990049412478131,1782,1783,1681
500,3,0.007088116333636816,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.004666076055864927,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.009416506865542334,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.0029128476281112545,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.002495243000965273,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.008777381800309384,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.002599375081485179,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.006386137029891565,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.004882151906398154,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,3,0.0033421137562620455,-0.0006215015139334013,-0.002758044558090811,-6.77932818327065e-07,-0.00206948879260227,0.5,,0.00047730743554011873,2.2645095753806452,1385,1386,1284
500,2,0.009416506865542334,-0.0006212134100830038,-0.0027545324191999843,-1.617595381420145e-06,-0.0020698432292827196,0.5,,0.00046824700228851126,2.2209127583409454,1386,1387,1285
