PERMNO	TICKER	COMNAM	PERMCO
12309	FULL	FULL CIRCLE CAPITAL CORP	53511
12310	HGSH	CHINA H G S REAL ESTATE INC	53512
12311	KEYP	KEYUAN PETROCHEMICALS INC	53513
12312	SQI	SCIQUEST INC NEW	53514
12313	VONE	VANGUARD SCOTTSDALE FUNDS	53292
12314	VONG	VANGUARD SCOTTSDALE FUNDS	53292
12315	VONV	VANGUARD SCOTTSDALE FUNDS	53292
12316	VTHR	VANGUARD SCOTTSDALE FUNDS	53292
12317	VTWG	VANGUARD SCOTTSDALE FUNDS	53292
12318	VTWO	VANGUARD SCOTTSDALE FUNDS	53292
12321	VTWV	VANGUARD SCOTTSDALE FUNDS	53292
12322	GTAA	ADVISORSHARES TRUST	53202
12323	CCG	CAMPUS CREST COMMUNITIES INC	53515
12324	MY	CHINA MING YANG WIND PWR GRP LTD	53516
12325	DQ	DAQO NEW ENERGY CORP	53518
12326	GLTR	ETFS PRECIOUS METALS BASKET TR	53519
12329	EFC	ELLINGTON FINANCIAL L L C	53520
12330	EXAM	EXAMWORKS GROUP INC	53521
12331	GBAB	GUGGENHEIM BLD AM BDS MGD DUR TR	53522
12332	HBM	HUDBAY MINERALS INC	53523
12333	REMX	MARKET VECTORS E T F TRUST	50699
12334	PEK	MARKET VECTORS E T F TRUST	50699
12337	SHP	SHANGPHARMA CORP	53525
12338	PSLV	SPROTT PHYSICAL SILVER TRUST	53526
12339	XRS	T A L EDUCATION GROUP	53527
12339	TAL	T A L EDUCATION GROUP	53527
12340	TOWR	TOWER INTERNATIONAL INC	53528
12341	HYI	WESTERN ASSET HIGH YLD DEF OP FD	53529
12342	BOX	SEACUBE CONTAINER LEASING LTD	53530
12345	LYB	LYONDELLBASELL INDUSTRIES N V	53531
12347	AEGR	AEGERION PHARMACEUTICALS INC	53532
12348	BBRG	BRAVO BRIO RESTAURANT GROUP INC	53533
12349	BODY	BODY CENTRAL CORP	53534
12350	CAZA	CAZADOR ACQUISITION CORP LTD	53535
12350	NETE	NET ELEMENT INTERNATIONAL INC	53535
12352	CCIH	CHINACACHE INTL HLDGS LTD	53536
12353	GAGA	LE GAGA HOLDINGS LTD	53537
12354	GEDU	GLOBAL EDUCATION & TECH GRP LTD	53538
12355	HRZN	HORIZON TECHNOLOGY FINANCE CORP	53539
12356	KEYW	KEYW HOLDING CORP	53540
12357	MCOX	MECOX LANE LTD	53541
12358	NFEC	N F ENERGY SAVING CORP	53542
12359	NTSP	NETSPEND HOLDINGS INC	53543
12360	PACB	PACIFIC BIOSCIENCES CALIF INC	53544
12362	STND	STANDARD FINANCIAL CORP MD	53545
12363	VRA	VERA BRADLEY INC	53546
12364	ARX	AEROFLEX HOLDING CORP	53547
12365	BITA	BITAUTO HOLDINGS LTD	53549
12366	BAH	BOOZ ALLEN HAMILTON HOLDING CORP	53550
12367	XNY	CHINA XINIYA FASHION LTD	53551
12368	PSF	COHEN & STEERS SLT PFD & INC FD	53553
12370	GLDX	GLOBAL X FUNDS	53120
12370	GOEX	GLOBAL X FUNDS	53120
12371	NORW	GLOBAL X FUNDS	53120
12372	URA	GLOBAL X FUNDS	53120
12373	HHC	HOWARD HUGHES CORP	53556
12374	IPHI	INPHI CORP	53557
12375	ERUS	ISHARES TRUST	37493
12376	KMF	KAYNE ANDERSON MDSTM ENGY FD INC	53558
12377	NOAH	NOAH HOLDINGS LTD	53559
12379	NBD	NUVEEN BUILD AMERICA BOND OPP FD	53560
12380	PCYG	PARK CITY GROUP INC	53561
12381	TRSY	PIMCO E T F TRUST	53171
12382	PRIS	PROMOTORA DE INFORMACIONES S A	53562
12384	SEMG	SEMGROUP CORP	53563
12385	SMFG	SUMITOMO MITSUI FINANCIAL GP INC	53564
12388	SYSW	SYSWIN INC	53565
12389	TPLM	TRIANGLE PETROLEUM CORP	53566
12390	XUE	XUEDA EDUCATION GROUP	53567
12391	CMRE	COSTAMARE INC	53568
12392	ANAC	ANACOR PHARMACEUTICALS INC	53570
12396	CTE	SINOTECH ENERGY LTD	53572
12397	GLBS	GLOBUS MARITIME LTD	53573
12398	GNOM	COMPLETE GENOMICS INC	53574
12399	IMRS	IMRIS INC	53575
12400	LPLA	L P L INVESTMENT HOLDINGS INC	53576
12401	LZEN	LIZHAN ENVIRONMENTAL CORP	53577
12402	PRMW	PRIMO WATER CORP	53578
12403	RDA	R D A MICROELECTRONICS INC	53579
12405	SODA	SODASTREAM INTERNATIONAL LTD	53580
12406	SPBC	S P BANCORP INC	53581
12409	SUNH	SUN HEALTHCARE GROUP INC NEW	53582
12410	TFM	FRESH MARKET INC	53583
12411	TKMR	TEKMIRA PHARMACEUTICALS CORP	53584
12411	ABUS	ARBUTUS BIOPHARMA CORP	53584
12412	VNQI	VANGUARD INTL EQUITY INDEX FUNDS	46431
12413	ZGNX	ZOGENIX INC	53585
12431	IR	INGERSOLL RAND CO LTD	20977
12437	ABH	ABITIBIBOWATER INC	20325
12437	RFP	RESOLUTE FOREST PRODUCTS INC	20325
12438	HYLD	ADVISORSHARES TRUST	53202
12439	AVL	AVALON RARE METALS INC	53603
12440	CTP	CTPARTNERS EXECUTIVE SEARCH INC	53604
12441	FLYX	DIREXION SHARES E T F TRUST	53101
12442	DUST	DIREXION SHARES E T F TRUST	53101
12443	NUGT	DIREXION SHARES E T F TRUST	53101
12444	DANG	E COMMERCE CHINA DANGDANG INC	53605
12445	WITE	E T F S WHITE METALS BASKET TR	53606
12446	FXCM	F X C M INC	53607
12446	GLBR	GLOBAL BROKERAGE INC	53607
12447	AG	FIRST MAJESTIC SILVER CORP	53608
12448	FRC	FIRST REPUBLIC BANK S F NEW	53609
12449	FLT	FLEETCOR TECHNOLOGIES INC	53610
12450	FRF	FORTEGRA FINANCIAL CORP	53611
12451	GCAP	GAIN CAPITAL HOLDINGS INC	53612
12452	INFU	INFUSYSTEM HOLDINGS INC	53613
12453	STIP	ISHARES TRUST	37493
12454	ISS	ISOFTSTONE HOLDINGS LTD	53614
12455	LAS	LENTUO INTERNATIONAL INC	53615
12456	MMI	MOTOROLA MOBILITY HOLDINGS INC	53616
12457	KBWP	POWERSHARES E T F TRUST II	52902
12460	KBWX	POWERSHARES E T F TRUST II	52902
12461	KBWD	POWERSHARES E T F TRUST II	52902
12462	KBWY	POWERSHARES E T F TRUST II	52902
12463	RALS	PROSHARES TRUST	50846
12464	QRE	Q R ENERGY L P	53617
12465	EWEM	RYDEX E T F TRUST	44040
12468	EWEF	RYDEX E T F TRUST	44040
12469	EWRM	RYDEX E T F TRUST	44040
12469	EWMC	RYDEX E T F TRUST	44040
12470	EWRS	RYDEX E T F TRUST	44040
12470	EWSC	RYDEX E T F TRUST	44040
12471	EWRI	RYDEX E T F TRUST	44040
12472	EDF	STONE HARBOR EMERG MKTS INC FD	53619
12473	SWFT	SWIFT TRANSPORTATION CO	53620
12473	KNX	KNIGHT SWIFT TRANSPORT HDLGS INC	53620
12476	TRGP	TARGA RESOURCES CORP	53621
12477	WD	WALKER & DUNLOP INC	53622
12478	YOKU	YOUKU COM INC	53623
12479	AAC	AUSTRALIA ACQUISITION CORP	53569
12480	ACNB	A C N B CORP	53624
12481	BONA	BONA FILM GROUP LTD	53625
12484	CPGI	CHINA SHENGDA PACKAGING GRP INC	53626
12485	CTEK	CLEANTECH INNOVATIONS INC	53627
12485	SIXD	6D GLOBAL TECHNOLOGIES INC	53627
12486	DYSL	DYNASIL CORPORATION OF AMERICA	27382
12487	HFBL	HOME FEDERAL BANCORP INC LA	53628
12488	LEDS	SEMILEDS CORP	53629
12489	MOBI	SKY MOBI LTD	53630
12490	IBM	INTERNATIONAL BUSINESS MACHS COR	20990
12492	OSN	OSSEN INNOVATION CO LTD	53631
12493	QADA	QAD INC	15632
12494	RNET	RIGNET INC	53632
12495	SGOC	S G O C O GROUP LTD	53633
12496	UNXL	UNI PIXEL INC	53634
12497	VTUS	VENTRUS BIOSCIENCES INC	53635
12497	ASMB	ASSEMBLY BIOSCIENCES INC	53635
12498	ANCB	ANCHOR BANCORP WA	53636
12499	BCDS	B C D SEMICONDUCTOR MANUFACT LTD	53637
12500	DCIX	DIANA CONTAINERSHIPS INC	53638
12501	FRP	FAIRPOINT COMMUNICATIONS INC	46153
12502	OFED	OCONEE FEDERAL FINANCIAL CORP	53639
12503	NAV	NAVISTAR INTERNATIONAL CORP	21265
12505	OXLC	OXFORD LANE CAPITAL CORP	53640
12506	TBET	TIBET PHARMACEUTICALS INC	53641
12507	VELT	VELTI PLC	53642
12508	VXUS	VANGUARD STAR FUNDS	53643
12509	WBKC	WOLVERINE BANCORP INC	53644
12510	HDGE	ADVISORSHARES TRUST	53202
12513	AAT	AMERICAN ASSETS TRUST INC	53645
12514	ACP	AVENUE INCOME CREDIT STRATS FD	53646
12515	BKU	BANKUNITED INC	53647
12516	BGX	BLACKSTONE GSO LG SHT CR INC FD	53648
12517	BSJF	CLAYMORE E T F TRUST	51187
12518	BSJE	CLAYMORE E T F TRUST	51187
12519	BSJD	CLAYMORE E T F TRUST	51187
12520	BSJC	CLAYMORE E T F TRUST	51187
12521	DMD	DEMAND MEDIA INC	53649
12521	LFGR	LEAF GROUP LTD	53649
12522	AGOL	E T F S ASIAN GOLD	53650
12523	GNT	GABELLI NATURAL RES GLD & INC TR	53651
12524	EMGX	GLOBAL X FUNDS	53120
12525	EMVX	GLOBAL X FUNDS	53120
12526	ALUM	GLOBAL X FUNDS	53120
12527	IBIO	IBIO INC	53652
12528	MCC	MEDLEY CAPITAL CORP	53653
12529	EAPS	PAX WORLD FUNDS TRUST II	53412
12530	VIXM	PROSHARES TRUST II	53104
12531	VIXY	PROSHARES TRUST II	53104
12532	EWAC	RYDEX E T F TRUST	44040
12533	XTL	SPDR SERIES TRUST	39147
12534	XHE	SPDR SERIES TRUST	39147
12535	SCHM	SCHWAB STRATEGIC TRUST	53271
12536	SCHH	SCHWAB STRATEGIC TRUST	53271
12537	WDTI	WISDOMTREE TRUST	50852
12537	WTMF	WISDOMTREE TRUST	50852
12540	AGRO	ADECOAGRO S A	53654
12541	INXN	INTERXION HOLDING N V	53655
12542	NLSN	NIELSEN HOLDINGS N V	53656
12543	AFT	APOLLO SENIOR FLTG RATE FUND INC	53657
12544	CDM	CHINA CENTURY DRAGON MEDIA INC	53658
12545	FSE	FACTORSHARES 2X SP500 BL TBND BR	53659
12548	FSA	FACTORSHARES 2X TBND BL SP500 BR	53660
12549	FSU	FACTORSHARES 2X SP500 BL USD BR	53661
12550	FOL	FACTORSHARES 2X OIL BL SP500 BR	53662
12551	FSG	FACTORSHARES 2X GOLD BL SP500 BR	53663
12552	ASEA	GLOBAL X FUNDS	53120
12553	AND	GLOBAL X FUNDS	53120
12556	GPL	GREAT PANTHER SILVER LTD	53664
12557	IFT	IMPERIAL HOLDINGS INC	53666
12557	EMG	EMERGENT CAPITAL INC	53666
12558	KMI	KINDER MORGAN INC	53667
12559	NPTN	NEOPHOTONICS CORP	53668
12560	JMF	NUVEEN ENERGY M L P TOTAL RET FD	53669
12561	TPS	PROSHARES TRUST	50846
12564	EDIV	SPDR INDEX SHARES FUNDS	43629
12565	EBND	SPDR SERIES TRUST	39147
12566	INN	SUMMIT HOTEL PROPERTIES INC	53670
12567	NAGS	TEUCRIUM COMMODITY TRUST	53441
12568	CRUD	TEUCRIUM COMMODITY TRUST	53441
12569	WRN	WESTERN COPPER CORP	53671
12570	ITT	I T T CORP	20964
12572	ZA	ZUOAN FASHION LTD	53672
12573	ACRX	ACELRX PHARMACEUTICALS INC	53673
12574	BGMD	B G MEDICINE INC	53674
12575	ECYT	ENDOCYTE INC	53675
12576	EPOC	EPOCRATES INC	53676
12577	FLDM	FLUIDIGM CORP	53677
12578	FONE	FIRST TRUST E T F II	52262
12579	GEVO	GEVO INC	53678
12580	KIPS	KIPS BAY MEDICAL INC	53679
12581	MEDH	MEDQUIST HOLDINGS INC	53680
12581	MODL	MMODAL INC	53680
12582	PCOM	POINTS INTERNATIONAL LTD	53681
12583	PCRX	PACIRA PHARMACEUTICALS INC	53682
12584	SUNS	SOLAR SENIOR CAPITAL LTD	53683
12585	SWSH	SWISHER HYGIENE INC	53684
12586	TBOW	TRUNKBOW INTERNATIONAL HLDGS LTD	53685
12587	TRNX	TORNIER N V	53686
12587	WMGI	WRIGHT MEDICAL GROUP N V	53686
12588	USCR	U S CONCRETE INC	16549
12591	APO	APOLLO GLOBAL MANAGEMENT LLC	53688
12592	BONE	BACTERIN INTERNATIONAL HLDGS INC	53689
12592	XTNT	XTANT MEDICAL HOLDINGS INC	53689
12593	BCX	BLACKROCK RESOUR & COMM STRAT TR	53690
12594	TYNS	DIREXION SHARES E T F TRUST	53101
12595	SAGG	DIREXION SHARES E T F TRUST	53101
12596	TYBS	DIREXION SHARES E T F TRUST	53101
12599	XG	EXTORRE GOLD MINES LTD	53693
12600	FMU	FOCUSSHARES TRUST	52833
12601	FLG	FOCUSSHARES TRUST	52833
12602	FMM	FOCUSSHARES TRUST	52833
12603	FUI	FOCUSSHARES TRUST	52833
12604	FTQ	FOCUSSHARES TRUST	52833
12605	FRL	FOCUSSHARES TRUST	52833
12606	FOS	FOCUSSHARES TRUST	52833
12607	FIL	FOCUSSHARES TRUST	52833
12608	FHC	FOCUSSHARES TRUST	52833
12609	FFL	FOCUSSHARES TRUST	52833
12610	FEG	FOCUSSHARES TRUST	52833
12611	FCD	FOCUSSHARES TRUST	52833
12612	FCL	FOCUSSHARES TRUST	52833
12613	FCQ	FOCUSSHARES TRUST	52833
12614	FBM	FOCUSSHARES TRUST	52833
12615	FF	FUTUREFUEL CORP	53694
12616	XOIL	GLOBAL X FUNDS	53120
12617	GGGG	GLOBAL X FUNDS	53120
12620	TSXV	GLOBAL X FUNDS	53120
12620	JUNR	GLOBAL X FUNDS	53120
12621	ARGT	GLOBAL X FUNDS	53120
12622	HCA	H C A HOLDINGS INC	53696
12623	HII	HUNTINGTON INGALLS INDS INC	53697
12624	CROP	INDEXIQ E T F TRUST	53127
12625	HDV	ISHARES TRUST	37493
12628	MCHI	ISHARES TRUST	37493
12629	MX	MAGNACHIP SEMICONDUCTOR CORP	53698
12630	COLX	MARKET VECTORS E T F TRUST	50699
12631	BKLN	POWERSHARES E T F TRUST II	52902
12632	IGS	PROSHARES TRUST	50846
12633	SJB	PROSHARES TRUST	50846
12636	QIHU	QIHOO 360 TECHNOLOGY CO LTD	53700
12637	VOG	VOYAGER OIL & GAS INC	53701
12637	EOX	EMERALD OIL INC	53701
12638	ALD	WISDOMTREE TRUST	50852
12639	CSOD	CORNERSTONE ONDEMAND INC	53702
12640	SREV	SERVICESOURCE INTERNATIONAL INC	53704
12641	AL	AIR LEASE CORP	53705
12644	UAN	C V R PARTNERS LP	53706
12645	ELLI	ELLIE MAE INC	53707
12646	FPA	FIRST TR EXCH TRD ALPHADEX FD II	53708
12648	FLN	FIRST TR EXCH TRD ALPHADEX FD II	53708
12649	FBZ	FIRST TR EXCH TRD ALPHADEX FD II	53708
12650	KSU	KANSAS CITY SOUTHERN	21033
12651	FCA	FIRST TR EXCH TRD ALPHADEX FD II	53708
12652	FJP	FIRST TR EXCH TRD ALPHADEX FD II	53708
12653	FKO	FIRST TR EXCH TRD ALPHADEX FD II	53708
12654	FDT	FIRST TR EXCH TRD ALPHADEX FD II	53708
12655	FEM	FIRST TR EXCH TRD ALPHADEX FD II	53708
12656	FNY	FIRST TR EXCH TRD ALPHADEX FD	52257
12657	FNK	FIRST TR EXCH TRD ALPHADEX FD	52257
12658	FYC	FIRST TR EXCH TRD ALPHADEX FD	52257
12659	FYT	FIRST TR EXCH TRD ALPHADEX FD	52257
12660	GNC	G N C HOLDINGS INC	53710
12661	WSTE	GLOBAL X FUNDS	53120
12662	IHD	ING EMERG MKTS HIGH DIV EQTY FD	53711
12663	LON	LONCOR RESOURCES INC	53712
12664	GERJ	MARKET VECTORS E T F TRUST	50699
12665	RSXJ	MARKET VECTORS E T F TRUST	50699
12666	FLTR	MARKET VECTORS E T F TRUST	50699
12667	MDGN	MEDGENICS INC	53713
12667	GNMX	AEVI GENOMIC MEDICINE INC	53713
12668	APTS	PREFERRED APARTMENT CMNTYS INC	53714
12671	TBZ	PROSHARES TRUST	50846
12672	TBX	PROSHARES TRUST	50846
12673	UJB	PROSHARES TRUST	50846
12674	IGU	PROSHARES TRUST	50846
12675	CBND	SPDR SERIES TRUST	39147
12676	HYMB	SPDR SERIES TRUST	39147
12679	SDT	SANDRIDGE MISSISSIPPIAN TRUST I	53715
12680	SQNS	SEQUANS COMMUNICATIONS S A	53716
12681	STIR	STAG INDUSTRIAL INC	53717
12681	STAG	STAG INDUSTRIAL INC	53717
12682	TMS	T M S INTERNATIONAL CORP	53718
12683	TLLP	TESORO LOGISTICS L P	53719
12683	ANDX	ANDEAVOR LOGISTICS LP	53719
12684	ARCO	ARCOS DORADOS HOLDINGS INC	53720
12687	TEU	BOX SHIPS INC	53721
12688	FRNK	FRANKLIN FINANCIAL CORP VA	53722
12689	GMLP	GOLAR L N G PARTNERS L P	53723
12690	GSVC	NEXT INNOVATION CORP	53724
12691	MKTG	RESPONSYS INC	53725
12692	MNEL	MISSION NEWENERGY LTD	53726
12693	PFLT	PENNANTPARK FLOATING RT CAP LTD	53727
12695	SGNT	SAGENT PHARMACEUTICALS INC	53728
12696	STBZ	STATE BANK FINANCIAL CORP	53729
12697	SVVC	FIRSTHAND TECHNOLOGY VAL FD INC	53730
12698	TZYM	TRANZYME INC	53731
12698	OCRX	OCERA THERAPEUTICS INC	53731
12699	VNET	21VIANET GROUP INC	53732
12700	ZIP	ZIPCAR INC	53733
12717	XTN	SPDR SERIES TRUST	39147
12718	BRP	BROOKFIELD RESIDENTIAL PPTYS INC	53746
12719	ACTV	ACTIVE NETWORK INC	53747
12720	ZX	CHINA ZENIX AUTO INTL LTD	53748
12725	COWS	DIREXION SHARES E T F TRUST	53101
12726	COWL	DIREXION SHARES E T F TRUST	53101
12727	RUSS	DIREXION SHARES E T F TRUST	53101
12728	RUSL	DIREXION SHARES E T F TRUST	53101
12729	FMK	FIRST TR EXCH TRD ALPHADEX FD	52257
12732	SOIL	GLOBAL X FUNDS	53120
12733	MEXS	GLOBAL X FUNDS	53120
12734	VROM	GLOBAL X FUNDS	53120
12735	EATX	GLOBAL X FUNDS	53120
12736	FISN	GLOBAL X FUNDS	53120
12737	HKK	INDEXIQ E T F TRUST	53127
12738	IOIL	INDEXIQ E T F TRUST	53127
12739	ITIP	ISHARES TRUST	37493
12740	GTIP	ISHARES TRUST	37493
12741	HEQ	JOHN HANCOCK HEDGED EQ & INC FD	53750
12742	LNKD	LINKEDIN CORP	53751
12743	LPR	LONE PINE RESOURCES INC	53752
12744	BONO	MARKET VECTORS E T F TRUST	50699
12744	EMAG	MARKET VECTORS E T F TRUST	50699
12745	NGL	N G L ENERGY PARTNERS LP	53753
12746	NQ	NETQIN MOBILE INC	53754
12747	NMFC	NEW MOUNTAIN FINANCE CORP	53755
12748	JSD	NUVEEN SHORT DUR CR OPPTYS FD	53756
12751	FENG	PHOENIX NEW MEDIA LTD	53757
12752	CVRT	POWERSHARES E T F TRUST II	52902
12753	SPLV	POWERSHARES E T F TRUST II	52902
12754	SPHB	POWERSHARES E T F TRUST II	52902
12755	QRM	QUEST RARE MINERALS LTD	53758
12756	RLJ	R L J LODGING TRUST	53759
12758	ECOL	AMERICAN ECOLOGY CORP	7019
12759	RENN	RENREN INC	53760
12760	RVM	REVETT MINERALS INC	53761
12761	SHMO	RUSSELL E T F TRUST	53414
12762	SHVY	RUSSELL E T F TRUST	53414
12763	SLVY	RUSSELL E T F TRUST	53414
12764	SHBT	RUSSELL E T F TRUST	53414
12767	SLBT	RUSSELL E T F TRUST	53414
12768	HMTM	RUSSELL E T F TRUST	53414
12769	HVOL	RUSSELL E T F TRUST	53414
12770	LVOL	RUSSELL E T F TRUST	53414
12771	HBTA	RUSSELL E T F TRUST	53414
12772	LBTA	RUSSELL E T F TRUST	53414
12775	LWPE	RUSSELL E T F TRUST	53414
12776	EQIN	RUSSELL E T F TRUST	53414
12777	CNTR	RUSSELL E T F TRUST	53414
12778	GRPC	RUSSELL E T F TRUST	53414
12779	CONG	RUSSELL E T F TRUST	53414
12780	AGRG	RUSSELL E T F TRUST	53414
12781	LG	LACLEDE GROUP INC	21080
12781	SR	SPIRE INC	21080
12782	SMF	SALIENT M L P & ENERGY INFRA FD	53762
12783	THR	THERMON GROUP HOLDINGS INC	53763
12784	TTTM	T 3 MOTION INC	53764
12785	UAM	UNIVERSAL AMERICAN CORP NEW	53766
12786	VOC	V O C ENERGY TRUST	53767
12787	FSL	FREESCALE SEMICOND HLDGS I LTD	53768
12788	KOS	KOSMOS ENERGY LTD	53769
12789	AMPE	AMPIO PHARMACEUTICALS INC	53770
12791	DATE	JIAYUAN COM INTERNATIONAL LTD	53772
12792	EAGL	GLOBAL EAGLE ACQUISITION CORP	53773
12792	ENT	GLOBAL EAGLE ENTERTAINMENT INC	53773
12793	FFN	FRIENDFINDER NETWORKS INC	53774
12794	PACQ	PRIME ACQUISITION CORP	53703
12795	RPXC	R P X CORP	53775
12796	SAVE	SPIRIT AIRLINES INC	53776
12797	SZYM	SOLAZYME INC	53777
12797	TVIA	TERRAVIA HOLDINGS INC	53777
12798	WIFI	BOINGO WIRELESS INC	53779
12799	YNDX	YANDEX N V	53780
12826	CARZ	FIRST TRUST E T F II	52262
12827	CNPF	GLOBAL X FUNDS	53120
12828	MITT	A G MORTGAGE INVESTMENT TR INC	53803
12831	MATH	ADVISORSHARES TRUST	53202
12832	FWDB	ADVISORSHARES TRUST	53202
12833	FWDI	ADVISORSHARES TRUST	53202
12834	FWDD	ADVISORSHARES TRUST	53202
12835	RATE	BANKRATE INC DE	53804
12836	ABCS	CLAYMORE E T F TRUST 2	51965
12839	EMO	CLEARBRIDGE ENERGY M L P OPP FD	53805
12840	LODE	COMSTOCK MINING INC	53806
12841	DBEM	D B X ETF TRUST	53807
12842	DBEF	D B X ETF TRUST	53807
12843	DBBR	D B X ETF TRUST	53807
12844	DBCN	D B X ETF TRUST	53807
12844	DBGR	D B X ETF TRUST	53807
12847	DBJP	D B X ETF TRUST	53807
12848	MATL	DIREXION SHARES E T F TRUST	53101
12849	MATS	DIREXION SHARES E T F TRUST	53101
12850	TOTS	DIREXION SHARES E T F TRUST	53101
12851	SICK	DIREXION SHARES E T F TRUST	53101
12852	CURE	DIREXION SHARES E T F TRUST	53101
12855	LGEM	E G A EMERGING GLOBAL SHARES TR	53146
12856	GGEM	E G A EMERGING GLOBAL SHARES TR	53146
12857	VGEM	E G A EMERGING GLOBAL SHARES TR	53146
12858	HGEM	E G A EMERGING GLOBAL SHARES TR	53146
12859	IGEM	E G A EMERGING GLOBAL SHARES TR	53146
12860	QGEM	E G A EMERGING GLOBAL SHARES TR	53146
12863	UGEM	E G A EMERGING GLOBAL SHARES TR	53146
12864	TGEM	E G A EMERGING GLOBAL SHARES TR	53146
12865	FIO	FUSION I O INC	53808
12866	BARN	GLOBAL X FUNDS	53120
12867	SDIV	GLOBAL X FUNDS	53120
12868	ROOF	INDEXIQ E T F TRUST	53127
12869	RSUN	INDEXIQ E T F TRUST	53127
12870	FLOT	ISHARES TRUST	37493
12871	GSJK	COMPRESSCO PARTNERS L P	53823
12871	CCLP	C S I COMPRESSCO L P	53823
12872	MPC	MARATHON PETROLEUM CORP	53810
12873	P	PANDORA MEDIA INC	53811
12874	HYS	PIMCO E T F TRUST	53171
12875	PXLG	POWERSHARES E T F TRUST	44072
12876	PXLV	POWERSHARES E T F TRUST	44072
12877	PTGI	PRIMUS TELECOMMUNICATIONS GROUP	15120
12877	HCHC	H C 2 HOLDINGS INC	15120
12878	TAOM	TAOMEE HOLDINGS LTD	53814
12879	VHS	VANGUARD HEALTH SYSTEMS INC	53815
12880	AMCX	A M C NETWORKS INC	53816
12881	ATNY	A P I TECHNOLOGIES CORP	53817
12882	AWAY	HOMEAWAY INC	53818
12883	CRMB	57TH STREET GENERAL ACQ CORP	53819
12884	FBNK	FIRST CONNECTICUT BANCORP INC MD	53820
12885	FDUS	FIDUS INVESTMENT CORP	53821
12886	GRFS	GRIFOLS S A	53822
12887	KIOR	KIOR INC	53824
12890	THER	THERATECHNOLOGIES INC	53825
12891	WILN	WI LAN INC	53826
12891	QTRH	QUARTERHILL INC	53826
12892	AMID	AMERICAN MIDSTREAM PARTNERS L P	53827
12893	AMTG	APOLLO RESIDENTIAL MORTGAGE INC	53828
12894	CJES	C & J ENERGY SERVICES INC	53830
12895	DPG	DUFF & PHELPS GLBL UTIL INC FD I	53831
12898	EMER	INDEXIQ E T F TRUST	53127
12899	XMPT	MARKET VECTORS E T F TRUST	50699
12900	OILT	OILTANKING PARTNERS L P	53833
12901	NKY	PRECIDIAN ETFS TRUST	53834
12902	HDG	PROSHARES TRUST	50846
12903	SARA	SARATOGA RESOURCES INC	53835
12904	SCHZ	SCHWAB STRATEGIC TRUST	53271
12905	SXC	SUNCOKE ENERGY INC	53836
12906	SYRG	SYNERGY RESOURCES CORP	53837
12906	SRCI	S R C ENERGY INC	53837
12907	TEA	TEAVANA HOLDINGS INC	53838
12908	WAIR	WESCO AIRCRAFT HOLDINGS INC	53840
12911	RRF	WISDOMTREE TRUST	50852
12912	BLRX	BIOLINERX LTD	53841
12913	CHEF	CHEFS WAREHOUSE INC	53842
12914	DNKN	DUNKIN BRANDS GROUP INC	53843
12915	FRAN	FRANCESCAS HOLDINGS CORP	53844
12916	HCOM	HAWAIIAN TELCOM HOLDCO INC	53845
12919	HZNP	HORIZON PHARMA INC	53846
12920	IROQ	I F BANCORP INC	53847
12921	SIBC	STATE INVESTORS BANCORP INC	53850
12922	SKUL	SKULLCANDY INC	53851
12923	SKYY	FIRST TRUST E T F II	52262
12924	TNGO	TANGOE INC	53852
12927	Z	ZILLOW INC	53853
12927	ZG	ZILLOW GROUP INC	53853
12946	INF	BROOKFIELD GLBL LIST INFR INC FD	53862
12947	HILO	E G A EMERGING GLOBAL SHARES TR	53146
12948	INCO	E G A EMERGING GLOBAL SHARES TR	53146
12949	EEMS	ISHARES INC	31600
12950	TZY	ISHARES TRUST	37493
12951	TZW	ISHARES TRUST	37493
12952	LSG	LAKE SHORE GOLD CORP	53863
12953	MORT	MARKET VECTORS E T F TRUST	50699
12954	PPP	PRIMERO MINING CORP	53864
12955	EWSM	RYDEX E T F TRUST	44040
12956	EWMD	RYDEX E T F TRUST	44040
12957	PER	SANDRIDGE PERMIAN TRUST	53865
12959	AMBT	AMBIENT CORP	53867
12960	CARB	CARBONITE INC	53868
12961	CGEI	CHINA GROWTH EQUITY INVEST LTD	53771
12961	PME	PINGTAN MARINE ENTERPRISE LTD	53771
12962	CSRE	C S R PLC	53869
12963	FES	FORBES ENERGY SERVICES LTD	53870
12964	MNGL	BLUE WOLF MONGOLIA HOLDINGS CORP	53848
12965	MTGE	AMERICAN CAPITAL MTG INVT CORP	53871
12966	NMAR	NAUTILUS MARINE ACQUISITION CORP	53849
12967	PLMT	PALMETTO BANCSHARES INC	53872
12970	TUDO	TUDOU HOLDINGS LTD	53873
12971	UBPS	UNIVERSAL BUS PMT SOLNS ACQ CORP	53778
12971	JTPY	JETPAY CORP	53778
12972	TSU	T I M PARTICIPACOES S A	34922
12973	RMB	CLAYMORE E T F TRUST 2	51965
12974	FIF	FIRST TRUST ENERGY INFRASTR FUND	53874
12975	TILT	FLEXSHARES TRUST	53875
12978	GUNR	FLEXSHARES TRUST	53875
12979	TDTT	FLEXSHARES TRUST	53875
12980	TDTF	FLEXSHARES TRUST	53875
12981	FBHS	FORTUNE BRANDS HOME & SECUR INC	53876
12982	FSM	FORTUNA SILVER MINES INC	53877
12983	MOM	F Q F TRUST	53878
