PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP
12341,2024-12-30,95768B10,HYI,WESTERN ASSET HIGH YLD DEF OP FD,53529,95768B10
12341,2024-12-31,95768B10,HYI,WESTERN ASSET HIGH YLD DEF OP FD,53529,95768B10
12345,2024-12-30,N5374510,LYB,LYONDELLBASELL INDUSTRIES N V,53531,N5374510
12345,2024-12-31,N5374510,LYB,LYONDELLBASELL INDUSTRIES N V,53531,N5374510
12350,2024-12-30,62526P50,MULN,MULLEN AUTOMOTIVE INC,53535,62526P50
12350,2024-12-31,62526P50,MULN,MULLEN AUTOMOTIVE INC,53535,62526P50
12355,2024-12-30,44045A10,HRZN,HORIZON TECHNOLOGY FINANCE CORP,53539,44045A10
12355,2024-12-31,44045A10,HRZN,HORIZON TECHNOLOGY FINANCE CORP,53539,44045A10
12360,2024-12-30,69404D10,PACB,PACIFIC BIOSCIENCES CALIF INC,53544,69404D10
12360,2024-12-31,69404D10,PACB,PACIFIC BIOSCIENCES CALIF INC,53544,69404D10
12363,2024-12-30,92335C10,VRA,VERA BRADLEY INC,53546,92335C10
12363,2024-12-31,92335C10,VRA,VERA BRADLEY INC,53546,92335C10
12366,2024-12-30,09950210,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,53550,09950210
12366,2024-12-31,09950210,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,53550,09950210
12368,2024-12-30,19248Y10,PSF,COHEN & STEERS SLT PFD & INC FD,53553,19248Y10
12368,2024-12-31,19248Y10,PSF,COHEN & STEERS SLT PFD & INC FD,53553,19248Y10
12369,2024-12-30,37045V10,GM,GENERAL MOTORS CO,53554,37045V10
12369,2024-12-31,37045V10,GM,GENERAL MOTORS CO,53554,37045V10
12370,2024-12-30,37954Y86,GOEX,GLOBAL X FUNDS,53120,37954Y86
12370,2024-12-31,37954Y86,GOEX,GLOBAL X FUNDS,53120,37954Y86
12372,2024-12-30,37954Y87,URA,GLOBAL X FUNDS,53120,37954Y87
12372,2024-12-31,37954Y87,URA,GLOBAL X FUNDS,53120,37954Y87
12373,2024-12-30,44267T10,HHH,HOWARD HUGHES HOLDINGS INC,53556,44267T10
12373,2024-12-31,44267T10,HHH,HOWARD HUGHES HOLDINGS INC,53556,44267T10
12377,2024-12-30,65487X10,NOAH,NOAH HOLDINGS LTD,53559,65487X10
12377,2024-12-31,65487X10,NOAH,NOAH HOLDINGS LTD,53559,65487X10
12380,2024-12-30,70021530,TRAK,REPOSITRAK INC,53561,70021530
12380,2024-12-31,70021530,TRAK,REPOSITRAK INC,53561,70021530
12385,2024-12-30,86562M20,SMFG,SUMITOMO MITSUI FINANCIAL GP INC,53564,86562M20
12385,2024-12-31,86562M20,SMFG,SUMITOMO MITSUI FINANCIAL GP INC,53564,86562M20
12391,2024-12-30,Y1771G10,CMRE,COSTAMARE INC,53568,Y1771G10
12391,2024-12-31,Y1771G10,CMRE,COSTAMARE INC,53568,Y1771G10
12397,2024-12-30,Y2726512,GLBS,GLOBUS MARITIME LTD,53573,Y2726512
12397,2024-12-31,Y2726512,GLBS,GLOBUS MARITIME LTD,53573,Y2726512
12400,2024-12-30,50212V10,LPLA,L P L FINANCIAL HOLDINGS INC,53576,50212V10
12400,2024-12-31,50212V10,LPLA,L P L FINANCIAL HOLDINGS INC,53576,50212V10
12411,2024-12-30,03879J10,ABUS,ARBUTUS BIOPHARMA CORP,53584,03879J10
12411,2024-12-31,03879J10,ABUS,ARBUTUS BIOPHARMA CORP,53584,03879J10
12412,2024-12-30,92204267,VNQI,VANGUARD INTL EQUITY INDEX FUNDS,46431,92204267
12412,2024-12-31,92204267,VNQI,VANGUARD INTL EQUITY INDEX FUNDS,46431,92204267
12431,2024-12-30,G8994E10,TT,TRANE TECHNOLOGIES PLC,20977,G8994E10
12431,2024-12-31,G8994E10,TT,TRANE TECHNOLOGIES PLC,20977,G8994E10
12442,2024-12-30,25461A47,DUST,DIREXION SHARES E T F TRUST,53101,25461A47
12442,2024-12-31,25461A47,DUST,DIREXION SHARES E T F TRUST,53101,25461A47
12443,2024-12-30,25460G78,NUGT,DIREXION SHARES E T F TRUST,53101,25460G78
12443,2024-12-31,25460G78,NUGT,DIREXION SHARES E T F TRUST,53101,25460G78
12447,2024-12-30,32076V10,AG,FIRST MAJESTIC SILVER CORP,53608,32076V10
12447,2024-12-31,32076V10,AG,FIRST MAJESTIC SILVER CORP,53608,32076V10
12449,2024-12-30,21994810,CPAY,CORPAY INC,53610,21994810
12449,2024-12-31,21994810,CPAY,CORPAY INC,53610,21994810
12452,2024-12-30,45685K10,INFU,INFUSYSTEM HOLDINGS INC,53613,45685K10
12452,2024-12-31,45685K10,INFU,INFUSYSTEM HOLDINGS INC,53613,45685K10
12453,2024-12-30,46429B74,STIP,ISHARES TRUST,37493,46429B74
12453,2024-12-31,46429B74,STIP,ISHARES TRUST,37493,46429B74
12457,2024-12-30,46138E58,KBWP,INVESCO E T F TRUST II,52902,46138E58
12457,2024-12-31,46138E58,KBWP,INVESCO E T F TRUST II,52902,46138E58
12461,2024-12-30,46138E61,KBWD,INVESCO E T F TRUST II,52902,46138E61
12461,2024-12-31,46138E61,KBWD,INVESCO E T F TRUST II,52902,46138E61
12462,2024-12-30,46138E59,KBWY,INVESCO E T F TRUST II,52902,46138E59
12462,2024-12-31,46138E59,KBWY,INVESCO E T F TRUST II,52902,46138E59
12472,2024-12-30,86164T10,EDF,VIRTUS STONE HARBOR EM MA IN FD,53619,86164T10
12472,2024-12-31,86164T10,EDF,VIRTUS STONE HARBOR EM MA IN FD,53619,86164T10
12473,2024-12-30,49904910,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,53620,49904910
12473,2024-12-31,49904910,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,53620,49904910
12476,2024-12-30,87612G10,TRGP,TARGA RESOURCES CORP,53621,87612G10
12476,2024-12-31,87612G10,TRGP,TARGA RESOURCES CORP,53621,87612G10
12477,2024-12-30,93148P10,WD,WALKER & DUNLOP INC,53622,93148P10
12477,2024-12-31,93148P10,WD,WALKER & DUNLOP INC,53622,93148P10
12480,2024-12-30,00086810,ACNB,A C N B CORP,53624,00086810
12480,2024-12-31,00086810,ACNB,A C N B CORP,53624,00086810
12487,2024-12-30,43708L10,HFBL,HOME FEDERAL BANCORP INC LA,53628,43708L10
12487,2024-12-31,43708L10,HFBL,HOME FEDERAL BANCORP INC LA,53628,43708L10
12488,2024-12-30,81664520,LEDS,SEMILEDS CORP,53629,81664520
12488,2024-12-31,81664520,LEDS,SEMILEDS CORP,53629,81664520
12490,2024-12-30,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,45920010
12490,2024-12-31,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,45920010
12495,2024-12-30,G9094C10,TROO,T R O O P S INC,53633,G9094C10
12495,2024-12-31,G9094C10,TROO,T R O O P S INC,53633,G9094C10
12497,2024-12-30,04539620,ASMB,ASSEMBLY BIOSCIENCES INC,53635,04539620
12497,2024-12-31,04539620,ASMB,ASSEMBLY BIOSCIENCES INC,53635,04539620
12500,2024-12-30,Y6730515,PSHG,PERFORMANCE SHIPPING INC,53638,Y6730515
12500,2024-12-31,Y6730515,PSHG,PERFORMANCE SHIPPING INC,53638,Y6730515
12505,2024-12-30,69154310,OXLC,OXFORD LANE CAPITAL CORP,53640,69154310
12505,2024-12-31,69154310,OXLC,OXFORD LANE CAPITAL CORP,53640,69154310
12508,2024-12-30,92190976,VXUS,VANGUARD STAR FUNDS,53643,92190976
12508,2024-12-31,92190976,VXUS,VANGUARD STAR FUNDS,53643,92190976
12510,2024-12-30,00768Y41,HDGE,ADVISORSHARES TRUST,53202,00768Y41
12510,2024-12-31,00768Y41,HDGE,ADVISORSHARES TRUST,53202,00768Y41
12513,2024-12-30,02401310,AAT,AMERICAN ASSETS TRUST INC,53645,02401310
12513,2024-12-31,02401310,AAT,AMERICAN ASSETS TRUST INC,53645,02401310
12514,2024-12-30,00305710,ACP,ABRDN INCOME CREDIT STRATS FUND,53646,00305710
12514,2024-12-31,00305710,ACP,ABRDN INCOME CREDIT STRATS FUND,53646,00305710
12515,2024-12-30,06652K10,BKU,BANKUNITED INC,53647,06652K10
12515,2024-12-31,06652K10,BKU,BANKUNITED INC,53647,06652K10
12516,2024-12-30,09257D10,BGX,BLACKSTONE LG SHT CR INC FD,53648,09257D10
12516,2024-12-31,09257D10,BGX,BLACKSTONE LG SHT CR INC FD,53648,09257D10
12523,2024-12-30,36465E10,GNT,GAMCO NATURAL RES GOLD & INC TR,53651,36465E10
12523,2024-12-31,36465E10,GNT,GAMCO NATURAL RES GOLD & INC TR,53651,36465E10
12527,2024-12-30,45103370,IBIO,IBIO INC,53652,45103370
12527,2024-12-31,45103370,IBIO,IBIO INC,53652,45103370
12528,2024-12-30,71742W10,PFX,PHENIXFIN CORP,53653,71742W10
12528,2024-12-31,71742W10,PFX,PHENIXFIN CORP,53653,71742W10
12530,2024-12-30,74347W33,VIXM,PROSHARES TRUST II,53104,74347W33
12530,2024-12-31,74347W33,VIXM,PROSHARES TRUST II,53104,74347W33
12531,2024-12-30,74347Y73,VIXY,PROSHARES TRUST II,53104,74347Y73
12531,2024-12-31,74347Y73,VIXY,PROSHARES TRUST II,53104,74347Y73
12533,2024-12-30,78464A54,XTL,SPDR SERIES TRUST,39147,78464A54
12533,2024-12-31,78464A54,XTL,SPDR SERIES TRUST,39147,78464A54
12534,2024-12-30,78464A58,XHE,SPDR SERIES TRUST,39147,78464A58
12534,2024-12-31,78464A58,XHE,SPDR SERIES TRUST,39147,78464A58
12535,2024-12-30,80852450,SCHM,SCHWAB STRATEGIC TRUST,53271,80852450
12535,2024-12-31,80852450,SCHM,SCHWAB STRATEGIC TRUST,53271,80852450
12536,2024-12-30,80852484,SCHH,SCHWAB STRATEGIC TRUST,53271,80852484
12536,2024-12-31,80852484,SCHH,SCHWAB STRATEGIC TRUST,53271,80852484
12537,2024-12-30,97717W12,WTMF,WISDOMTREE TRUST,50852,97717W12
12537,2024-12-31,97717W12,WTMF,WISDOMTREE TRUST,50852,97717W12
12540,2024-12-30,L0084910,AGRO,ADECOAGRO S A,53654,L0084910
12540,2024-12-31,L0084910,AGRO,ADECOAGRO S A,53654,L0084910
12552,2024-12-30,37950E64,ASEA,GLOBAL X FUNDS,53120,37950E64
12552,2024-12-31,37950E64,ASEA,GLOBAL X FUNDS,53120,37950E64
12558,2024-12-30,49456B10,KMI,KINDER MORGAN INC,53667,49456B10
12558,2024-12-31,49456B10,KMI,KINDER MORGAN INC,53667,49456B10
12564,2024-12-30,78463X53,EDIV,SPDR INDEX SHARES FUNDS,43629,78463X53
12564,2024-12-31,78463X53,EDIV,SPDR INDEX SHARES FUNDS,43629,78463X53
12565,2024-12-30,78464A39,EBND,SPDR SERIES TRUST,39147,78464A39
12565,2024-12-31,78464A39,EBND,SPDR SERIES TRUST,39147,78464A39
12566,2024-12-30,86608210,INN,SUMMIT HOTEL PROPERTIES INC,53670,86608210
12566,2024-12-31,86608210,INN,SUMMIT HOTEL PROPERTIES INC,53670,86608210
12569,2024-12-30,95805V10,WRN,WESTERN COPPER & GOLD CORP,53671,95805V10
12569,2024-12-31,95805V10,WRN,WESTERN COPPER & GOLD CORP,53671,95805V10
12570,2024-12-30,45073V10,ITT,I T T INC,20964,45073V10
12570,2024-12-31,45073V10,ITT,I T T INC,20964,45073V10
12573,2024-12-30,00444T20,TLPH,TALPHERA INC,53673,00444T20
12573,2024-12-31,00444T20,TLPH,TALPHERA INC,53673,00444T20
12577,2024-12-30,34385P10,LAB,STANDARD BIOTOOLS INC,53677,34385P10
12577,2024-12-31,34385P10,LAB,STANDARD BIOTOOLS INC,53677,34385P10
12578,2024-12-30,33737K20,NXTG,FIRST TRUST E T F II,52262,33737K20
12578,2024-12-31,33737K20,NXTG,FIRST TRUST E T F II,52262,33737K20
12579,2024-12-30,37439640,GEVO,GEVO INC,53678,37439640
12579,2024-12-31,37439640,GEVO,GEVO INC,53678,37439640
12583,2024-12-30,69512710,PCRX,PACIRA BIOSCIENCES INC,53682,69512710
12583,2024-12-31,69512710,PCRX,PACIRA BIOSCIENCES INC,53682,69512710
12591,2024-12-30,03769M10,APO,APOLLO GLOBAL MANAGEMENT INC NEW,53688,03769M10
12591,2024-12-31,03769M10,APO,APOLLO GLOBAL MANAGEMENT INC NEW,53688,03769M10
12592,2024-12-30,98420P30,XTNT,XTANT MEDICAL HOLDINGS INC,53689,98420P30
12592,2024-12-31,98420P30,XTNT,XTANT MEDICAL HOLDINGS INC,53689,98420P30
12593,2024-12-30,09257A10,BCX,BLACKROCK RESOUR & COMM STRAT TR,53690,09257A10
12593,2024-12-31,09257A10,BCX,BLACKROCK RESOUR & COMM STRAT TR,53690,09257A10
12615,2024-12-30,36116M10,FF,FUTUREFUEL CORP,53694,36116M10
12615,2024-12-31,36116M10,FF,FUTUREFUEL CORP,53694,36116M10
12621,2024-12-30,37950E25,ARGT,GLOBAL X FUNDS,53120,37950E25
12621,2024-12-31,37950E25,ARGT,GLOBAL X FUNDS,53120,37950E25
12622,2024-12-30,40412C10,HCA,H C A HEALTHCARE INC,53696,40412C10
12622,2024-12-31,40412C10,HCA,H C A HEALTHCARE INC,53696,40412C10
12623,2024-12-30,44641310,HII,HUNTINGTON INGALLS INDS INC,53697,44641310
12623,2024-12-31,44641310,HII,HUNTINGTON INGALLS INDS INC,53697,44641310
12625,2024-12-30,46429B66,HDV,ISHARES TRUST,37493,46429B66
12625,2024-12-31,46429B66,HDV,ISHARES TRUST,37493,46429B66
12628,2024-12-30,46429B67,MCHI,ISHARES TRUST,37493,46429B67
12628,2024-12-31,46429B67,MCHI,ISHARES TRUST,37493,46429B67
12629,2024-12-30,55933J20,MX,MAGNACHIP SEMICONDUCTOR CORP,53698,55933J20
12629,2024-12-31,55933J20,MX,MAGNACHIP SEMICONDUCTOR CORP,53698,55933J20
12631,2024-12-30,46138G50,BKLN,INVESCO E T F TRUST II,52902,46138G50
12631,2024-12-31,46138G50,BKLN,INVESCO E T F TRUST II,52902,46138G50
12633,2024-12-30,74347R13,SJB,PROSHARES TRUST,50846,74347R13
12633,2024-12-31,74347R13,SJB,PROSHARES TRUST,50846,74347R13
12641,2024-12-30,00912X30,AL,AIR LEASE CORP,53705,00912X30
12641,2024-12-31,00912X30,AL,AIR LEASE CORP,53705,00912X30
12644,2024-12-30,12663320,UAN,C V R PARTNERS LP,53706,12663320
12644,2024-12-31,12663320,UAN,C V R PARTNERS LP,53706,12663320
12646,2024-12-30,33737J10,FPA,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J10
12646,2024-12-31,33737J10,FPA,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J10
12647,2024-12-30,33737J11,FEP,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J11
12647,2024-12-31,33737J11,FEP,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J11
12648,2024-12-30,33737J12,FLN,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J12
12648,2024-12-31,33737J12,FLN,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J12
12649,2024-12-30,33737J13,FBZ,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J13
12649,2024-12-31,33737J13,FBZ,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J13
12651,2024-12-30,33737J14,FCA,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J14
12651,2024-12-31,33737J14,FCA,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J14
12652,2024-12-30,33737J15,FJP,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J15
12652,2024-12-31,33737J15,FJP,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J15
12654,2024-12-30,33737J17,FDT,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J17
12654,2024-12-31,33737J17,FDT,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J17
12655,2024-12-30,33737J18,FEM,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J18
12655,2024-12-31,33737J18,FEM,FIRST TR EXCH TRD ALPHADEX FD II,53708,33737J18
12656,2024-12-30,33737M10,FNY,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M10
12656,2024-12-31,33737M10,FNY,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M10
12657,2024-12-30,33737M20,FNK,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M20
12657,2024-12-31,33737M20,FNK,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M20
12658,2024-12-30,33737M30,FYC,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M30
12658,2024-12-31,33737M30,FYC,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M30
12659,2024-12-30,33737M40,FYT,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M40
12659,2024-12-31,33737M40,FYT,FIRST TR EXCH TRD ALPHADEX FD,52257,33737M40
12662,2024-12-30,92912P10,IHD,VOYA EMERG MKTS HI INC DIV EQ FD,53711,92912P10
12662,2024-12-31,92912P10,IHD,VOYA EMERG MKTS HI INC DIV EQ FD,53711,92912P10
12666,2024-12-30,92189F48,FLTR,VANECK E T F TRUST,50699,92189F48
12666,2024-12-31,92189F48,FLTR,VANECK E T F TRUST,50699,92189F48
12672,2024-12-30,74348A60,TBX,PROSHARES TRUST,50846,74348A60
12672,2024-12-31,74348A60,TBX,PROSHARES TRUST,50846,74348A60
12673,2024-12-30,74348A70,UJB,PROSHARES TRUST,50846,74348A70
12673,2024-12-31,74348A70,UJB,PROSHARES TRUST,50846,74348A70
12675,2024-12-30,78464A14,SPBO,SPDR SERIES TRUST,39147,78464A14
12675,2024-12-31,78464A14,SPBO,SPDR SERIES TRUST,39147,78464A14
12676,2024-12-30,78464A28,HYMB,SPDR SERIES TRUST,39147,78464A28
12676,2024-12-31,78464A28,HYMB,SPDR SERIES TRUST,39147,78464A28
12680,2024-12-30,81732330,SQNS,SEQUANS COMMUNICATIONS S A,53716,81732330
12680,2024-12-31,81732330,SQNS,SEQUANS COMMUNICATIONS S A,53716,81732330
12681,2024-12-30,85254J10,STAG,STAG INDUSTRIAL INC,53717,85254J10
12681,2024-12-31,85254J10,STAG,STAG INDUSTRIAL INC,53717,85254J10
12684,2024-12-30,G0457F10,ARCO,ARCOS DORADOS HOLDINGS INC,53720,G0457F10
12684,2024-12-31,G0457F10,ARCO,ARCOS DORADOS HOLDINGS INC,53720,G0457F10
12690,2024-12-30,86887Q10,SSSS,SURO CAPITAL CORP,53724,86887Q10
12690,2024-12-31,86887Q10,SSSS,SURO CAPITAL CORP,53724,86887Q10
12693,2024-12-30,70806A10,PFLT,PENNANTPARK FLOATING RT CAP LTD,53727,70806A10
12693,2024-12-31,70806A10,PFLT,PENNANTPARK FLOATING RT CAP LTD,53727,70806A10
12699,2024-12-30,90138A10,VNET,VNET GROUP INC,53732,90138A10
12699,2024-12-31,90138A10,VNET,VNET GROUP INC,53732,90138A10
12717,2024-12-30,78464A53,XTN,SPDR SERIES TRUST,39147,78464A53
12717,2024-12-31,78464A53,XTN,SPDR SERIES TRUST,39147,78464A53
12741,2024-12-30,47804L10,HEQ,JOHN HANCOCK HEDGED EQ & INC FD,53750,47804L10
12741,2024-12-31,47804L10,HEQ,JOHN HANCOCK HEDGED EQ & INC FD,53750,47804L10
12745,2024-12-30,62913M10,NGL,N G L ENERGY PARTNERS LP,53753,62913M10
12745,2024-12-31,62913M10,NGL,N G L ENERGY PARTNERS LP,53753,62913M10
12747,2024-12-30,64755110,NMFC,NEW MOUNTAIN FINANCE CORP,53755,64755110
12747,2024-12-31,64755110,NMFC,NEW MOUNTAIN FINANCE CORP,53755,64755110
12751,2024-12-30,71910C20,FENG,PHOENIX NEW MEDIA LTD,53757,71910C20
12751,2024-12-31,71910C20,FENG,PHOENIX NEW MEDIA LTD,53757,71910C20
12753,2024-12-30,46138E35,SPLV,INVESCO E T F TRUST II,52902,46138E35
12753,2024-12-31,46138E35,SPLV,INVESCO E T F TRUST II,52902,46138E35
12754,2024-12-30,46138E37,SPHB,INVESCO E T F TRUST II,52902,46138E37
12754,2024-12-31,46138E37,SPHB,INVESCO E T F TRUST II,52902,46138E37
12756,2024-12-30,74965L10,RLJ,R L J LODGING TRUST,53759,74965L10
12756,2024-12-31,74965L10,RLJ,R L J LODGING TRUST,53759,74965L10
12781,2024-12-30,84857L10,SR,SPIRE INC,21080,84857L10
12781,2024-12-31,84857L10,SR,SPIRE INC,21080,84857L10
12783,2024-12-30,88362T10,THR,THERMON GROUP HOLDINGS INC,53763,88362T10
12783,2024-12-31,88362T10,THR,THERMON GROUP HOLDINGS INC,53763,88362T10
12786,2024-12-30,91829B10,VOC,V O C ENERGY TRUST,53767,91829B10
12786,2024-12-31,91829B10,VOC,V O C ENERGY TRUST,53767,91829B10
12788,2024-12-30,50068810,KOS,KOSMOS ENERGY LTD DE,53769,50068810
12788,2024-12-31,50068810,KOS,KOSMOS ENERGY LTD DE,53769,50068810
12799,2024-12-30,N9728410,NBIS,NEBIUS GROUP N V,53780,N9728410
12799,2024-12-31,N9728410,NBIS,NEBIUS GROUP N V,53780,N9728410
12826,2024-12-30,33734X30,CARZ,FIRST TRUST E T F II,52262,33734X30
12826,2024-12-31,33734X30,CARZ,FIRST TRUST E T F II,52262,33734X30
12828,2024-12-30,00122850,MITT,A G MORTGAGE INVESTMENT TR INC,53803,00122850
12828,2024-12-31,00122850,MITT,A G MORTGAGE INVESTMENT TR INC,53803,00122850
12839,2024-12-30,18469P20,EMO,CLEARBRIDGE ENERGY MID OP FD INC,53805,18469P20
12839,2024-12-31,18469P20,EMO,CLEARBRIDGE ENERGY MID OP FD INC,53805,18469P20
12840,2024-12-30,20575030,LODE,COMSTOCK INC,53806,20575030
12840,2024-12-31,20575030,LODE,COMSTOCK INC,53806,20575030
12841,2024-12-30,23305110,DBEM,D B X ETF TRUST,53807,23305110
12841,2024-12-31,23305110,DBEM,D B X ETF TRUST,53807,23305110
12842,2024-12-30,23305120,DBEF,D B X ETF TRUST,53807,23305120
12842,2024-12-31,23305120,DBEF,D B X ETF TRUST,53807,23305120
12847,2024-12-30,23305150,DBJP,D B X ETF TRUST,53807,23305150
12847,2024-12-31,23305150,DBJP,D B X ETF TRUST,53807,23305150
12852,2024-12-30,25459Y87,CURE,DIREXION SHARES E T F TRUST,53101,25459Y87
12852,2024-12-31,25459Y87,CURE,DIREXION SHARES E T F TRUST,53101,25459Y87
12867,2024-12-30,37960A66,SDIV,GLOBAL X FUNDS,53120,37960A66
12867,2024-12-31,37960A66,SDIV,GLOBAL X FUNDS,53120,37960A66
12870,2024-12-30,46429B65,FLOT,ISHARES TRUST,37493,46429B65
12870,2024-12-31,46429B65,FLOT,ISHARES TRUST,37493,46429B65
12872,2024-12-30,56585A10,MPC,MARATHON PETROLEUM CORP,53810,56585A10
12872,2024-12-31,56585A10,MPC,MARATHON PETROLEUM CORP,53810,56585A10
12874,2024-12-30,72201R78,HYS,PIMCO E T F TRUST,53171,72201R78
12874,2024-12-31,72201R78,HYS,PIMCO E T F TRUST,53171,72201R78
12875,2024-12-30,46137V43,SPGP,INVESCO E T F TRUST,44072,46137V43
12875,2024-12-31,46137V43,SPGP,INVESCO E T F TRUST,44072,46137V43
12876,2024-12-30,46137V42,SPVM,INVESCO E T F TRUST,44072,46137V42
12876,2024-12-31,46137V42,SPVM,INVESCO E T F TRUST,44072,46137V42
12877,2024-12-30,45784J30,VATE,INNOVATE CORP,15120,45784J30
12877,2024-12-31,45784J30,VATE,INNOVATE CORP,15120,45784J30
12880,2024-12-30,00164V10,AMCX,A M C NETWORKS INC,53816,00164V10
12880,2024-12-31,00164V10,AMCX,A M C NETWORKS INC,53816,00164V10
12885,2024-12-30,31650010,FDUS,FIDUS INVESTMENT CORP,53821,31650010
12885,2024-12-31,31650010,FDUS,FIDUS INVESTMENT CORP,53821,31650010
12886,2024-12-30,39843840,GRFS,GRIFOLS S A,53822,39843840
12886,2024-12-31,39843840,GRFS,GRIFOLS S A,53822,39843840
12890,2024-12-30,88338H70,THTX,THERATECHNOLOGIES INC,53825,88338H70
12890,2024-12-31,88338H70,THTX,THERATECHNOLOGIES INC,53825,88338H70
12895,2024-12-30,26433C10,DPG,DUFF & PHELPS UTIL AND INF FD I,53831,26433C10
12895,2024-12-31,26433C10,DPG,DUFF & PHELPS UTIL AND INF FD I,53831,26433C10
12899,2024-12-30,92189F46,XMPT,VANECK E T F TRUST,50699,92189F46
12899,2024-12-31,92189F46,XMPT,VANECK E T F TRUST,50699,92189F46
12902,2024-12-30,74347X29,HDG,PROSHARES TRUST,50846,74347X29
12902,2024-12-31,74347X29,HDG,PROSHARES TRUST,50846,74347X29
12904,2024-12-30,80852483,SCHZ,SCHWAB STRATEGIC TRUST,53271,80852483
12904,2024-12-31,80852483,SCHZ,SCHWAB STRATEGIC TRUST,53271,80852483
12905,2024-12-30,86722A10,SXC,SUNCOKE ENERGY INC,53836,86722A10
12905,2024-12-31,86722A10,SXC,SUNCOKE ENERGY INC,53836,86722A10
12912,2024-12-30,09071M20,BLRX,BIOLINERX LTD,53841,09071M20
12912,2024-12-31,09071M20,BLRX,BIOLINERX LTD,53841,09071M20
12913,2024-12-30,16308610,CHEF,CHEFS WAREHOUSE INC,53842,16308610
12913,2024-12-31,16308610,CHEF,CHEFS WAREHOUSE INC,53842,16308610
12920,2024-12-30,44951J10,IROQ,I F BANCORP INC,53847,44951J10
12920,2024-12-31,44951J10,IROQ,I F BANCORP INC,53847,44951J10
12923,2024-12-30,33734X19,SKYY,FIRST TRUST E T F II,52262,33734X19
12923,2024-12-31,33734X19,SKYY,FIRST TRUST E T F II,52262,33734X19
12927,2024-12-30,98954M10,ZG,ZILLOW GROUP INC,53853,98954M10
12927,2024-12-31,98954M10,ZG,ZILLOW GROUP INC,53853,98954M10
12928,2024-12-30,04004410,AREN,ARENA GROUP HOLDINGS INC,53854,04004410
12928,2024-12-31,04004410,AREN,ARENA GROUP HOLDINGS INC,53854,04004410
12948,2024-12-30,19762B70,INCO,COLUMBIA E T F TRUST II,53146,19762B70
12948,2024-12-31,19762B70,INCO,COLUMBIA E T F TRUST II,53146,19762B70
12949,2024-12-30,46428647,EEMS,ISHARES INC,31600,46428647
12949,2024-12-31,46428647,EEMS,ISHARES INC,31600,46428647
12953,2024-12-30,92189F45,MORT,VANECK E T F TRUST,50699,92189F45
12953,2024-12-31,92189F45,MORT,VANECK E T F TRUST,50699,92189F45
12975,2024-12-30,33939L10,TILT,FLEXSHARES TRUST,53875,33939L10
12975,2024-12-31,33939L10,TILT,FLEXSHARES TRUST,53875,33939L10
12978,2024-12-30,33939L40,GUNR,FLEXSHARES TRUST,53875,33939L40
12978,2024-12-31,33939L40,GUNR,FLEXSHARES TRUST,53875,33939L40
12979,2024-12-30,33939L50,TDTT,FLEXSHARES TRUST,53875,33939L50
12979,2024-12-31,33939L50,TDTT,FLEXSHARES TRUST,53875,33939L50
12980,2024-12-30,33939L60,TDTF,FLEXSHARES TRUST,53875,33939L60
12980,2024-12-31,33939L60,TDTF,FLEXSHARES TRUST,53875,33939L60
12981,2024-12-30,34964C10,FBIN,FORTUNE BRANDS INNOVATIONS INC,53876,34964C10
12981,2024-12-31,34964C10,FBIN,FORTUNE BRANDS INNOVATIONS INC,53876,34964C10
12982,2024-12-30,34994210,FSM,FORTUNA MINING CORP,53877,34994210
12982,2024-12-31,34994210,FSM,FORTUNA MINING CORP,53877,34994210
12991,2024-12-30,00110G40,BTAL,A G F INVESTMENTS TRUST,53878,00110G40
12991,2024-12-31,00110G40,BTAL,A G F INVESTMENTS TRUST,53878,00110G40
